1,457.684
2,471.728
3,471.642
4,502.41
5,501.02
6,501.612
7,501.644
8,501.546
9,501.474
10,502.253
11,501.497
12,502.193
13,510.373
14,510.248
15,507.488
16,520.346
17,522.784
18,521.789
19,494.161
20,490.132
21,493.436
22,493.454
23,493.454
24,493.514
25,484.462
26,483.321
27,483.321
28,483.321
29,483.161
30,483.223
31,483.234
32,482.457
33,482.842
34,482.842
35,483.224
36,485.092
37,479.438
38,492.281
39,491.951
40,491.973
41,497.417
42,497.417
43,502.841
44,505.348
45,498.338
46,497.887
47,494.934
48,494.361
49,495.662
50,496.046
51,497.541
52,497.325
53,496.927
54,496.819
55,496.94
56,498.282
57,504.429
58,504.081
59,503.963
60,502.329
61,505.675
62,502.771
63,504.504
64,504.646
65,513.464
66,513.105
67,516.305
68,518.082
69,516.634
70,521.418
71,520.426
72,518.443
73,518.855
74,519.877
75,515.136
76,515.136
77,524.492
78,521.726
79,521.801
80,522.495
81,513.31
82,510.445
83,510.445
84,509.616
85,506.372
86,506.516
87,509.547
88,509.491
89,506.025
90,513.352
91,483.917
92,484.428
93,484.428
94,497.026
95,496.622
96,496.601
97,496.849
98,503.15
99,526.901
100,564.278
101,564.476
102,566.703
103,571.571
104,564.163
105,563.485
106,563.485
107,563.446
108,559.728
109,545.281
110,549.018
111,545.823
112,545.939
113,548.879
114,548.693
115,548.167
116,535.724
117,538.225
118,540.655
119,540.297
120,539.413
121,539.904
122,538.735
123,539.651
124,538.846
125,542.002
126,536.14
127,535.819
128,534.513
129,534.513
130,530.74
131,530.74
132,531.346
133,533.003
134,533.626
135,533.165
136,530.046
137,529.974
138,529.203
139,529.084
140,530.143
141,533.471
142,533.243
143,532.612
144,532.023
145,528.545
146,528.545
147,527.026
148,525.656
149,519.774
150,521.116
151,524.684
152,526.486
153,526.687
154,525.491
155,524.274
156,527.336
157,527.502
158,529.836
159,532.563
160,535.056
161,534.837
162,531.021
163,531.218
164,532.059
165,528.119
166,528.653
167,528.653
168,529.228
169,528.486
170,517.587
171,517.427
172,517.656
173,525.752
174,523.484
175,523.663
176,524.099
177,527.02
178,529.802
179,528.516
180,527.402
181,527.402
182,529.126
183,528.897
184,526.497
185,523.983
186,514.507
187,522.873
188,523.322
189,523.798
190,524.09
191,529.61
192,530.388
193,530.388
194,525.413
195,525.413
196,523.416
197,526.12
198,525.417
199,521.093
200,521.093
201,510.669
202,514.083
203,519.717
204,522.31
205,513.221
206,514.986
207,501.835
208,502.318
209,502.382
210,531.423
211,531.007
212,529.644
213,530.829
214,532.149
215,532.149
216,532.149
217,530.155
218,530.106
219,539.757
220,539.482
221,550.766
222,554.32
223,554.088
224,554.092
225,559.688
226,560.497
227,559.188
228,559.273
229,560.578
230,560.807
231,560.59
232,563.471
233,589.294
234,589.294
235,582.149
236,581.954
237,581.831
238,582.675
239,573.607
240,571.056
241,572.263
242,570.937
243,569.495
244,569.174
245,568.715
246,568.597
247,570.042
248,566.895
249,565.072
250,561.2
251,561.2
252,570.328
253,571.786
254,561.176
255,560.678
256,561.391
257,562.562
258,562.014
259,559.985
260,551.957
261,555.359
262,560.572
263,564.271
264,561.507
265,561.675
266,562.305
267,562.305
268,565.939
269,563.212
270,562.838
271,562.838
272,562.235
273,560.207
274,560.376
275,559.884
276,560.516
277,560.566
278,560.539
279,555.913
280,555.913
281,551.686
282,549.997
283,547.494
284,547.494
285,556.259
286,554.655
287,561.802
288,562.129
289,559.414
290,560.985
291,562.446
292,561.019
293,549.808
294,566.465
295,548.046
296,550.618
297,551.732
298,551.732
299,567.215
300,567.215
301,566.92
302,567.224
303,557.443
304,556.635
305,561.959
306,573.288
307,575.97
308,576.529
309,592.06
310,581.746
311,576.661
312,551.865
313,536.528
314,552.871
315,548.919
316,546.626
317,548.677
318,559.29
319,564.668
320,563.151
321,561.541
322,558.531
323,558.458
324,558.419
325,559.02
326,603.641
327,604.168
328,603.261
329,597.221
330,597.221
331,597.137
332,597.036
333,597.282
334,597.282
335,594.573
336,594.214
337,593.288
338,593.744
339,592.613
340,592.33
341,592.33
342,597.147
343,601.341
344,600.848
345,602.473
346,602.597
347,602.244
348,603.52
349,603.52
350,602.163
351,601.229
352,601.628
353,602.932
354,600.541
355,600.615
356,620.38
357,622.136
358,621.758
359,621.758
360,619.208
361,620.082
362,621.756
363,617.951
364,617.31
365,611.176
366,612.219
367,611.28
368,611.082
369,615.169
370,615.169
371,615.895
372,615.519
373,615.519
374,614.955
375,626.878
376,627.853
377,629.857
378,630.923
379,623.912
380,623.664
381,623.4
382,623.4
383,623.371
384,623.473
385,623.599
386,621.97
387,621.967
388,626.469
389,627.813
390,628.472
391,632.433
392,635.74
393,635.33
394,639.925
395,639.786
396,644.128
397,642.112
398,642.767
399,646.973
400,644.408
401,644.944
402,645.048
403,633.566
404,634.615
405,634.866
406,634.866
407,626.716
408,626.551
409,626.519
410,625.432
411,627.447
412,628.172
413,631.83
414,629.043
415,628.411
416,650.388
417,651.389
418,646.762
419,647.241
420,643.858
421,647.026
422,646.414
423,646.414
424,642.094
425,635.77
426,635.77
427,639.705
428,641.848
429,645.582
430,646.364
431,645.807
432,651.729
433,650.273
434,645.773
435,646.019
436,646.443
437,646.443
438,646.443
439,646.443
440,649.227
441,649.211
442,648.454
443,648.822
444,646.221
445,649.77
446,653.781
447,653.736
448,650.999
449,647.294
450,656.244
451,655.834
452,655.51
453,657.224
454,656.887
455,657.493
456,654.735
457,657.871
458,657.77
459,660.985
460,664.49
461,666.816
462,675.939
463,674.813
464,674.89
465,675.018
466,672.459
467,673.891
468,673.733
469,674.33
470,674.516
471,624.727
472,624.744
473,620.472
474,616.602
475,627.527
476,608.962
477,612.642
478,624.781
479,624.849
480,629.81
481,629.81
482,633.381
483,632.539
484,622.531
485,621.723
486,622.193
487,621.738
488,622.356
489,622.356
490,621.616
491,620.768
492,619.92
493,620.005
494,621.316
495,620.602
496,621.737
497,615.86
498,618.836
499,621.121
500,632.094
501,630.247
502,633.747
503,650.558
504,662.446
505,663.656
506,656.148
507,655.336
508,658.578
509,646.535
510,645.294
511,642.94
512,644.842
513,645.808
514,658.64
515,658.468
516,660.895
517,661.002
518,660.698
519,676.116
520,679.303
521,691.225
522,691.423
523,688.736
524,695.452
525,697.337
526,697.778
527,698.033
528,700.645
529,697.409
530,726.448
531,735.663
532,719.063
533,719.301
534,718.564
535,720.185
536,720.379
537,720.208
538,720.17
539,720.451
540,717.526
541,717.892
542,715.431
543,720.949
544,720.452
545,722.78
546,721.807
547,722.365
548,722.365
549,714.219
550,712.864
551,712.226
552,712.262
553,711.43
554,712.022
555,716.254
556,716.509
557,714.063
558,714.881
559,715.128
560,714.431
561,714.389
562,711.884
563,713.702
564,713.702
565,713.702
566,713.702
567,712.096
568,712.044
569,709.828
570,717.327
571,717.327
572,716.017
573,717.58
574,716.486
575,716.569
576,721.891
577,721.901
578,718.769
579,718.499
580,717.897
581,717.681
582,712.877
583,717.618
584,717.8
585,713.196
586,713.971
587,710.165
588,711.004
589,710.663
590,714.253
591,712.647
592,709.761
593,709.761
594,709.73
595,711.271
596,711.633
597,712.035
598,711.473
599,710.829
600,710.829
601,711.279
602,709.956
603,708.898
604,666.75
605,672.768
606,613.548
607,610.594
608,605.434
609,608.444
610,609.127
611,605.236
612,623.388
613,624.29
614,622.991
615,626.907
616,625.535
617,625.715
618,623.754
619,623.124
620,623.889
621,623.505
622,623.953
623,623.36
624,620.97
625,613.119
626,613.119
627,609.053
628,609.765
629,601.16
630,596.364
631,597.94
632,610.368
633,612.296
634,611.594
635,602.465
636,602.212
637,602.13
638,611.334
639,607.536
640,606.473
641,607.169
642,603.54
643,603.063
644,605.64
645,605.393
646,605.393
647,605.393
648,607.035
649,606.85
650,605.697
651,603.692
652,604.146
653,601.481
654,602.96
655,603.33
656,602.185
657,607.446
658,572.882
659,566.788
660,567.245
661,566.876
662,567.381
663,566.867
664,566.896
665,566.711
666,566.711
667,569.204
668,518.944
669,518.73
670,515.957
671,514.398
672,510.16
673,506.887
674,505.908
675,505.553
676,500.947
677,500.927
678,499.832
679,499.832
680,508.459
681,507.997
682,505.943
683,506.036
684,505.148
685,501.502
686,514.44
687,501.291
688,499.783
689,499.602
690,467.702
691,470.143
692,468.359
693,470.058
694,470.081
695,471.883
696,495.553
697,470.935
698,474.151
699,470.935
700,470.935
701,469.949
702,470.624
703,467.811
704,472.166
705,467.166
706,467.014
707,463.337
708,464.111
709,467.597
710,467.276
711,467.645
712,467.276
713,467.269
714,476.064
715,467.407
716,468.32
717,467.307
718,465.911
719,464.64
720,466.354
721,463.961
722,464.042
723,464.086
724,464.254
725,464.548
726,464.579
727,464.292
728,441.691
729,439.811
730,432.194
731,431.184
732,431.167
733,431.021
734,431.466
735,431.239
736,430.976
737,429.643
738,429.61
739,430.126
740,429.343
741,429.35
742,443.203
743,429.35
744,431.855
745,431.885
746,431.017
747,434.595
748,427.079
749,427.079
750,427.491
751,426.064
752,428.859
753,424.349
754,417.115
755,417.963
756,416.926
757,398.841
758,398.627
759,399.974
760,402.325
761,400.204
762,399.608
763,404.444
764,394.737
765,397.105
766,395.705
767,392.736
768,392.763
769,393.587
770,392.76
771,391.144
772,389.953
773,389.875
774,389.453
775,387.561
776,387.876
777,387.662
778,388.074
779,385.702
780,385.113
781,384.481
782,384.42
783,384.225
784,384.858
785,384.041
786,384.035
787,387.536
788,384.038
789,386.402
790,385.33
791,380.932
792,376.322
793,375.192
794,374.064
795,374.262
796,370.432
797,373.628
798,394.728
799,370.725
800,370.3
801,372.188
802,373.361
803,367.782
804,367.261
805,366.743
806,367.117
807,366.743
808,369.959
809,368.662
810,364.594
811,363.285
812,364.218
813,362.859
814,361.827
815,359.649
816,359.491
817,359.123
818,359.123
819,358.426
820,359.165
821,357.732
822,358.724
823,357.723
824,355.954
825,355.468
826,355.18
827,355.538
828,355.18
829,354.984
830,358.0
831,356.08
832,355.161
833,359.181
834,354.801
835,356.084
836,354.893
837,355.61
838,355.401
839,356.871
840,354.801
841,353.895
842,353.747
843,353.321
844,353.321
845,353.941
846,354.425
847,352.959
848,353.779
849,353.636
850,352.959
851,352.985
852,352.959
853,352.449
854,352.17
855,361.081
856,352.17
857,365.39
858,353.825
859,351.119
860,351.437
861,350.872
862,358.394
863,350.872
864,350.223
865,353.381
866,350.223
867,349.419
868,349.419
869,348.598
870,348.649
871,348.508
872,348.063
873,348.165
874,352.274
875,348.414
876,352.435
877,348.082
878,349.486
879,349.326
880,347.917
881,354.865
882,348.071
883,347.931
884,350.87
885,347.579
886,347.769
887,347.404
888,347.313
889,347.247
890,347.242
891,347.037
892,345.384
893,345.015
894,347.656
895,340.529
896,340.183
897,341.302
898,338.766
899,343.422
900,338.546
901,338.736
902,338.319
903,338.858
904,338.043
905,338.104
906,337.973
907,338.036
908,337.811
909,338.223
910,339.358
911,337.391
912,337.609
913,337.514
914,337.19
915,337.414
916,337.346
917,337.652
918,334.82
919,334.82
920,334.144
921,334.331
922,334.886
923,333.443
924,333.446
925,335.537
926,334.212
927,333.476
928,334.053
929,333.192
930,333.192
931,335.756
932,333.192
933,333.123
934,333.477
935,333.773
936,334.325
937,333.123
938,333.136
939,333.127
940,332.779
941,333.306
942,332.779
943,332.342
944,332.284
945,331.73
946,332.332
947,332.342
948,341.979
949,331.773
950,331.73
951,331.73
952,332.113
953,332.345
954,331.19
955,331.272
956,337.942
957,331.133
958,331.227
959,330.882
960,331.057
961,341.168
962,328.823
963,328.074
964,328.001
965,327.958
966,327.937
967,326.801
968,328.901
969,326.801
970,327.151
971,326.723
972,327.072
973,328.446
974,327.079
975,326.92
976,326.729
977,335.888
978,326.723
979,326.319
980,326.355
981,326.337
982,326.114
983,326.153
984,326.168
985,326.814
986,325.991
987,333.209
988,326.266
989,327.152
990,326.227
991,326.175
992,325.991
993,325.991
994,326.213
995,325.96
996,325.558
997,326.108
998,325.601
999,325.622
1000,325.339
1001,325.012
1002,325.618
1003,325.052
1004,324.938
1005,325.812
1006,325.24
1007,324.938
1008,326.127
1009,325.048
1010,325.123
1011,325.612
1012,325.752
1013,325.588
1014,324.899
1015,325.329
1016,324.98
1017,324.644
1018,336.246
1019,323.141
1020,322.462
1021,322.384
1022,322.723
1023,322.961
1024,324.825
1025,322.575
1026,321.36
1027,321.442
1028,321.332
1029,321.485
1030,323.527
1031,321.01
1032,321.01
1033,321.042
1034,321.078
1035,320.933
1036,319.574
1037,317.452
1038,317.117
1039,317.318
1040,317.071
1041,317.089
1042,323.569
1043,317.167
1044,317.082
1045,317.589
1046,316.904
1047,325.4
1048,319.233
1049,317.299
1050,317.917
1051,316.975
1052,316.023
1053,315.778
1054,315.391
1055,315.354
1056,317.7
1057,315.467
1058,315.088
1059,323.993
1060,314.994
1061,315.288
1062,315.464
1063,315.379
1064,315.467
1065,314.93
1066,315.446
1067,314.718
1068,316.845
1069,314.646
1070,315.527
1071,314.838
1072,314.917
1073,315.457
1074,314.607
1075,315.642
1076,315.021
1077,314.19
1078,314.385
1079,313.303
1080,313.117
1081,313.117
1082,313.129
1083,313.192
1084,312.982
1085,312.852
1086,315.169
1087,312.862
1088,312.711
1089,312.801
1090,312.689
1091,312.638
1092,313.504
1093,312.638
1094,312.511
1095,311.642
1096,311.584
1097,311.584
1098,310.517
1099,310.517
1100,310.621
1101,310.517
1102,310.363
1103,311.168
1104,311.255
1105,310.406
1106,310.018
1107,310.053
1108,310.018
1109,311.118
1110,310.036
1111,309.4
1112,309.476
1113,309.409
1114,309.194
1115,309.427
1116,317.61
1117,307.635
1118,307.694
1119,307.463
1120,307.6
1121,308.006
1122,307.354
1123,307.366
1124,319.847
1125,308.755
1126,307.327
1127,307.305
1128,307.568
1129,307.751
1130,306.487
1131,318.204
1132,305.332
1133,306.038
1134,306.413
1135,305.51
1136,304.735
1137,304.018
1138,304.018
1139,303.323
1140,302.966
1141,305.006
1142,302.966
1143,303.022
1144,302.651
1145,302.229
1146,302.906
1147,302.769
1148,302.368
1149,301.63
1150,301.565
1151,301.402
1152,300.629
1153,300.643
1154,300.881
1155,300.196
1156,299.749
1157,299.635
1158,299.413
1159,299.421
1160,299.847
1161,299.417
1162,299.581
1163,303.715
1164,299.688
1165,299.605
1166,299.891
1167,299.929
1168,299.953
1169,300.028
1170,299.407
1171,299.575
1172,299.491
1173,298.177
1174,298.177
1175,297.726
1176,299.791
1177,297.504
1178,297.477
1179,297.419
1180,297.307
1181,297.004
1182,296.956
1183,297.618
1184,296.956
1185,296.919
1186,297.047
1187,297.114
1188,296.878
1189,296.557
1190,296.676
1191,296.519
1192,296.93
1193,296.535
1194,296.425
1195,296.425
1196,300.493
1197,296.443
1198,296.518
1199,296.262
1200,296.24
1201,298.411
1202,296.559
1203,296.158
1204,296.348
1205,296.4
1206,296.158
1207,296.058
1208,295.798
1209,297.46
1210,295.807
1211,296.094
1212,295.53
1213,295.455
1214,295.455
1215,295.652
1216,295.44
1217,295.492
1218,295.087
1219,295.631
1220,295.098
1221,295.185
1222,295.087
1223,295.26
1224,294.421
1225,295.726
1226,294.289
1227,294.289
1228,294.281
1229,294.406
1230,294.281
1231,294.638
1232,294.457
1233,294.348
1234,297.695
1235,294.197
1236,295.099
1237,294.211
1238,294.26
1239,292.604
1240,292.594
1241,292.344
1242,292.57
1243,291.253
1244,292.008
1245,291.339
1246,292.616
1247,291.733
1248,291.253
1249,291.253
1250,291.757
1251,292.125
1252,291.953
1253,291.744
1254,299.898
1255,292.314
1256,292.142
1257,290.793
1258,290.784
1259,291.47
1260,290.836
1261,290.219
1262,290.221
1263,290.585
1264,290.542
1265,289.822
1266,290.195
1267,289.544
1268,289.773
1269,295.069
1270,289.544
1271,289.588
1272,289.234
1273,290.027
1274,290.052
1275,289.234
1276,289.438
1277,290.222
1278,289.331
1279,294.395
1280,289.397
1281,288.869
1282,287.907
1283,288.429
1284,288.197
1285,287.029
1286,287.046
1287,287.034
1288,286.971
1289,287.342
1290,286.872
1291,287.745
1292,286.872
1293,286.872
1294,286.886
1295,287.831
1296,287.593
1297,287.938
1298,286.399
1299,286.494
1300,286.484
1301,287.0
1302,286.07
1303,286.626
1304,286.07
1305,286.669
1306,286.519
1307,286.069
1308,287.181
1309,287.579
1310,286.19
1311,286.069
1312,286.089
1313,286.124
1314,285.891
1315,286.109
1316,285.479
1317,285.36
1318,285.164
1319,286.137
1320,285.259
1321,286.142
1322,285.415
1323,285.164
1324,286.447
1325,285.164
1326,286.565
1327,285.164
1328,285.114
1329,285.074
1330,285.174
1331,284.996
1332,284.929
1333,283.986
1334,283.988
1335,284.252
1336,283.989
1337,284.855
1338,283.986
1339,284.295
1340,284.017
1341,284.213
1342,284.005
1343,284.026
1344,284.208
1345,286.139
1346,284.486
1347,283.731
1348,284.012
1349,283.993
1350,283.759
1351,284.258
1352,283.678
1353,284.403
1354,283.397
1355,283.404
1356,291.577
1357,283.548
1358,284.331
1359,283.618
1360,283.397
1361,283.199
1362,283.177
1363,283.322
1364,283.218
1365,282.974
1366,282.388
1367,282.388
1368,282.621
1369,282.671
1370,282.388
1371,282.43
1372,291.094
1373,282.382
1374,282.03
1375,282.431
1376,282.161
1377,283.029
1378,282.129
1379,282.274
1380,282.03
1381,282.03
1382,282.183
1383,282.144
1384,281.864
1385,281.766
1386,282.098
1387,284.344
1388,281.766
1389,281.762
1390,282.428
1391,281.466
1392,281.657
1393,281.466
1394,281.465
1395,281.448
1396,281.234
1397,282.598
1398,283.535
1399,281.045
1400,281.162
1401,281.05
1402,281.952
1403,281.749
1404,281.677
1405,281.045
1406,281.32
1407,281.625
1408,281.275
1409,281.617
1410,281.138
1411,281.045
1412,280.81
1413,282.016
1414,281.851
1415,282.23
1416,280.808
1417,280.731
1418,280.802
1419,281.703
1420,283.785
1421,281.033
1422,281.688
1423,280.731
1424,281.242
1425,280.922
1426,280.731
1427,282.23
1428,280.745
1429,281.004
1430,280.731
1431,280.702
1432,280.701
1433,281.072
1434,280.796
1435,280.705
1436,281.004
1437,280.712
1438,280.651
1439,280.503
1440,280.462
1441,280.462
1442,280.286
1443,280.18
1444,280.033
1445,281.477
1446,279.933
1447,280.238
1448,280.375
1449,279.578
1450,279.704
1451,279.807
1452,280.061
1453,278.959
1454,278.74
1455,277.913
1456,277.913
1457,277.994
1458,277.679
1459,278.24
1460,277.472
1461,277.501
1462,277.549
1463,278.716
1464,278.373
1465,277.887
1466,277.879
1467,277.705
1468,276.74
1469,276.678
1470,276.678
1471,284.453
1472,277.68
1473,276.642
1474,277.021
1475,277.178
1476,276.54
1477,276.543
1478,277.189
1479,276.54
1480,276.54
1481,277.038
1482,277.031
1483,276.535
1484,276.636
1485,278.901
1486,276.681
1487,275.937
1488,275.91
1489,277.415
1490,275.802
1491,287.654
1492,275.867
1493,279.26
1494,275.964
1495,275.82
1496,275.913
1497,275.857
1498,276.916
1499,275.731
1500,275.665
1501,275.321
1502,275.321
1503,276.832
1504,275.413
1505,275.509
1506,275.029
1507,275.683
1508,275.029
1509,275.169
1510,274.974
1511,275.447
1512,275.641
1513,275.341
1514,274.663
1515,274.462
1516,274.461
1517,274.467
1518,274.496
1519,274.496
1520,274.796
1521,274.461
1522,274.335
1523,274.887
1524,274.519
1525,274.254
1526,274.672
1527,275.122
1528,274.668
1529,274.594
1530,274.671
1531,274.558
1532,274.358
1533,274.266
1534,274.377
1535,277.385
1536,274.268
1537,274.034
1538,273.512
1539,273.508
1540,273.562
1541,273.897
1542,273.452
1543,274.07
1544,273.577
1545,274.288
1546,273.291
1547,273.354
1548,273.291
1549,273.899
1550,273.405
1551,273.234
1552,273.054
1553,273.067
1554,272.8
1555,272.85
1556,272.722
1557,272.96
1558,273.14
1559,272.481
1560,273.441
1561,272.662
1562,272.481
1563,272.379
1564,278.767
1565,273.265
1566,272.74
1567,273.345
1568,272.497
1569,272.415
1570,272.364
1571,272.411
1572,272.78
1573,272.336
1574,272.836
1575,272.335
1576,272.428
1577,272.335
1578,272.572
1579,272.277
1580,273.57
1581,274.609
1582,272.283
1583,271.983
1584,272.204
1585,272.952
1586,271.973
1587,272.597
1588,272.088
1589,272.781
1590,272.14
1591,273.06
1592,271.844
1593,271.563
1594,271.891
1595,271.5
1596,271.536
1597,271.5
1598,271.575
1599,271.449
1600,271.439
1601,271.49
1602,271.956
1603,271.448
1604,271.785
1605,271.628
1606,272.191
1607,271.513
1608,271.435
1609,271.495
1610,271.691
1611,271.681
1612,271.769
1613,271.463
1614,271.584
1615,271.432
1616,271.448
1617,271.193
1618,271.459
1619,271.308
1620,271.011
1621,271.1
1622,270.661
1623,271.944
1624,270.281
1625,270.281
1626,270.094
1627,270.068
1628,270.129
1629,270.191
1630,270.566
1631,269.509
1632,269.595
1633,269.509
1634,269.831
1635,270.038
1636,269.937
1637,269.898
1638,269.509
1639,269.717
1640,269.582
1641,269.479
1642,269.088
1643,281.17
1644,269.587
1645,269.17
1646,274.695
1647,269.093
1648,269.252
1649,269.392
1650,269.11
1651,270.29
1652,269.577
1653,269.013
1654,269.013
1655,269.275
1656,269.056
1657,269.031
1658,271.238
1659,268.903
1660,268.865
1661,269.752
1662,269.187
1663,269.205
1664,270.269
1665,268.984
1666,270.346
1667,269.069
1668,268.198
1669,268.31
1670,268.091
1671,268.132
1672,268.581
1673,268.213
1674,268.241
1675,268.091
1676,268.099
1677,270.115
1678,267.99
1679,268.224
1680,268.323
1681,269.477
1682,268.391
1683,268.376
1684,268.361
1685,269.038
1686,267.973
1687,267.897
1688,268.081
1689,268.158
1690,268.232
1691,267.897
1692,268.301
1693,267.979
1694,267.596
1695,267.582
1696,267.582
1697,267.777
1698,267.111
1699,267.16
1700,267.241
1701,267.298
1702,267.3
1703,268.314
1704,267.395
1705,267.217
1706,267.479
1707,267.118
1708,267.938
1709,267.263
1710,267.237
1711,267.29
1712,267.287
1713,267.111
1714,266.951
1715,266.88
1716,266.885
1717,268.036
1718,266.671
1719,266.585
1720,266.682
1721,266.524
1722,267.166
1723,266.81
1724,266.543
1725,266.753
1726,266.525
1727,266.641
1728,267.12
1729,267.179
1730,266.498
1731,269.199
1732,266.498
1733,266.528
1734,266.445
1735,266.445
1736,266.436
1737,266.462
1738,266.828
1739,266.789
1740,266.607
1741,266.971
1742,266.563
1743,266.123
1744,266.044
1745,266.044
1746,265.753
1747,265.777
1748,265.948
1749,265.694
1750,265.735
1751,265.707
1752,265.862
1753,265.592
1754,265.592
1755,265.592
1756,265.592
1757,267.709
1758,265.595
1759,265.485
1760,265.763
1761,265.485
1762,266.778
1763,265.553
1764,265.857
1765,265.493
1766,265.529
1767,265.79
1768,265.353
1769,265.503
1770,265.414
1771,265.373
1772,265.933
1773,265.723
1774,265.361
1775,265.435
1776,269.58
1777,265.379
1778,265.378
1779,265.956
1780,265.614
1781,265.984
1782,265.518
1783,265.322
1784,265.301
1785,265.323
1786,265.438
1787,266.37
1788,265.288
1789,265.276
1790,265.773
1791,265.193
1792,265.193
1793,265.331
1794,265.138
1795,265.164
1796,265.859
1797,265.401
1798,265.166
1799,265.693
1800,265.236
1801,264.981
1802,264.981
1803,265.721
1804,264.808
1805,265.134
1806,264.773
1807,264.946
1808,264.79
1809,264.979
1810,265.693
1811,265.092
1812,264.814
1813,264.99
1814,265.033
1815,265.136
1816,265.581
1817,264.836
1818,264.773
1819,264.867
1820,265.696
1821,264.811
1822,266.198
1823,264.927
1824,264.93
1825,264.752
1826,264.581
1827,264.741
1828,264.628
1829,264.648
1830,265.56
1831,265.009
1832,264.464
1833,264.392
1834,265.413
1835,265.941
1836,264.33
1837,264.722
1838,264.569
1839,264.264
1840,264.509
1841,264.369
1842,264.484
1843,264.309
1844,264.125
1845,264.956
1846,266.955
1847,265.367
1848,264.668
1849,264.07
1850,264.104
1851,264.429
1852,263.974
1853,263.965
1854,263.965
1855,264.011
1856,264.158
1857,264.644
1858,264.408
1859,264.675
1860,264.079
1861,263.97
1862,264.201
1863,264.281
1864,264.385
1865,263.981
1866,263.965
1867,264.46
1868,263.965
1869,273.867
1870,264.373
1871,263.965
1872,264.001
1873,263.968
1874,265.046
1875,263.759
1876,265.814
1877,263.864
1878,264.213
1879,263.761
1880,263.759
1881,263.845
1882,275.163
1883,263.63
1884,263.829
1885,263.63
1886,263.658
1887,263.856
1888,264.009
1889,263.53
1890,263.655
1891,263.437
1892,263.53
1893,263.605
1894,263.417
1895,263.357
1896,263.468
1897,263.383
1898,263.371
1899,263.352
1900,263.535
1901,263.552
1902,263.535
1903,264.447
1904,263.362
1905,264.121
1906,263.274
1907,263.399
1908,263.506
1909,262.951
1910,263.321
1911,262.951
1912,262.976
1913,262.834
1914,262.744
1915,263.377
1916,262.538
1917,262.616
1918,262.431
